date,hour,area,electricity demand(MWh)
2022-10-23,21,제주도,688538
2022-10-23,22,제주도,668697
2022-10-23,23,제주도,645665
2022-10-23,24,제주도,621968
2022-10-24,1,제주도,578092
2022-10-24,2,제주도,549602
2022-10-24,3,제주도,527445
2022-10-24,4,제주도,518874
2022-10-24,5,제주도,520760
2022-10-24,6,제주도,541858
2022-10-24,7,제주도,573821
2022-10-24,8,제주도,604363
2022-10-24,9,제주도,597954
2022-10-24,10,제주도,556339
2022-10-24,11,제주도,515570
2022-10-24,12,제주도,482906
2022-10-24,13,제주도,468290
2022-10-24,14,제주도,490578
2022-10-24,15,제주도,505579
2022-10-24,16,제주도,548703
2022-10-24,17,제주도,626016
2022-10-24,18,제주도,704564
2022-10-24,19,제주도,738087
2022-10-24,20,제주도,740643
2022-10-24,21,제주도,716787
2022-10-24,22,제주도,692126
2022-10-24,23,제주도,667452
2022-10-24,24,제주도,645936
2022-10-25,1,제주도,600781
2022-10-25,2,제주도,567998
2022-10-25,3,제주도,546182
2022-10-25,4,제주도,533668
2022-10-25,5,제주도,534107
2022-10-25,6,제주도,553439
2022-10-25,7,제주도,589630
2022-10-25,8,제주도,617084
2022-10-25,9,제주도,601193
2022-10-25,10,제주도,566476
2022-10-25,11,제주도,535569
2022-10-25,12,제주도,504195
2022-10-25,13,제주도,482874
2022-10-25,14,제주도,496628
2022-10-25,15,제주도,518381
2022-10-25,16,제주도,562433
2022-10-25,17,제주도,631510
2022-10-25,18,제주도,703440
2022-10-25,19,제주도,737349
2022-10-25,20,제주도,735492
2022-10-25,21,제주도,719424
2022-10-25,22,제주도,694384
2022-10-25,23,제주도,668380
2022-10-25,24,제주도,642373
2022-10-26,1,제주도,597135
2022-10-26,2,제주도,567285
2022-10-26,3,제주도,545199
2022-10-26,4,제주도,534998
2022-10-26,5,제주도,535597
2022-10-26,6,제주도,553190
2022-10-26,7,제주도,587910
2022-10-26,8,제주도,623189
2022-10-26,9,제주도,609666
2022-10-26,10,제주도,573307
2022-10-26,11,제주도,543327
2022-10-26,12,제주도,535789
2022-10-26,13,제주도,551504
2022-10-26,14,제주도,579843
2022-10-26,15,제주도,585877
2022-10-26,16,제주도,624524
2022-10-26,17,제주도,675676
2022-10-26,18,제주도,713717
2022-10-26,19,제주도,737541
2022-10-26,20,제주도,731830
2022-10-26,21,제주도,715540
2022-10-26,22,제주도,689628
2022-10-26,23,제주도,667804
2022-10-26,24,제주도,645760
2022-10-27,1,제주도,599929
2022-10-27,2,제주도,568763
2022-10-27,3,제주도,546116
2022-10-27,4,제주도,532584
2022-10-27,5,제주도,531025
2022-10-27,6,제주도,550780
2022-10-27,7,제주도,586743
2022-10-27,8,제주도,629428
2022-10-27,9,제주도,665138
2022-10-27,10,제주도,671103
2022-10-27,11,제주도,662491
2022-10-27,12,제주도,649361
2022-10-27,13,제주도,603136
2022-10-27,14,제주도,539271
2022-10-27,15,제주도,523103
2022-10-27,16,제주도,564190
2022-10-27,17,제주도,635886
2022-10-27,18,제주도,703395
2022-10-27,19,제주도,736015
2022-10-27,20,제주도,730385
2022-10-27,21,제주도,718391
2022-10-27,22,제주도,690472
2022-10-27,23,제주도,664303
2022-10-27,24,제주도,591618
2022-10-28,1,제주도,598792
2022-10-28,2,제주도,567776
2022-10-28,3,제주도,544101
2022-10-28,4,제주도,531976
2022-10-28,5,제주도,534777
2022-10-28,6,제주도,552947
2022-10-28,7,제주도,586080
2022-10-28,8,제주도,608846
2022-10-28,9,제주도,607837
2022-10-28,10,제주도,571209
2022-10-28,11,제주도,525010
2022-10-28,12,제주도,495396
2022-10-28,13,제주도,486766
2022-10-28,14,제주도,505328
2022-10-28,15,제주도,535921
2022-10-28,16,제주도,585036
2022-10-28,17,제주도,648386
2022-10-28,18,제주도,702000
2022-10-28,19,제주도,729132
2022-10-28,20,제주도,721334
2022-10-28,21,제주도,707588
2022-10-28,22,제주도,686607
2022-10-28,23,제주도,663196
2022-10-28,24,제주도,644532
2022-10-29,1,제주도,598894
2022-10-29,2,제주도,566329
2022-10-29,3,제주도,545540
2022-10-29,4,제주도,534140
2022-10-29,5,제주도,531584
2022-10-29,6,제주도,551926
2022-10-29,7,제주도,573724
2022-10-29,8,제주도,590640
2022-10-29,9,제주도,583673
2022-10-29,10,제주도,559461
2022-10-29,11,제주도,534583
2022-10-29,12,제주도,510903
2022-10-29,13,제주도,504310
2022-10-29,14,제주도,518809
2022-10-29,15,제주도,541513
2022-10-29,16,제주도,551762
2022-10-29,17,제주도,611585
2022-10-29,18,제주도,675815
2022-10-29,19,제주도,707737
2022-10-29,20,제주도,700221
2022-10-29,21,제주도,689171
2022-10-29,22,제주도,668832
2022-10-29,23,제주도,647486
2022-10-29,24,제주도,633197
2022-10-30,1,제주도,591903
2022-10-30,2,제주도,561680
2022-10-30,3,제주도,540857
2022-10-30,4,제주도,527522
2022-10-30,5,제주도,529247
2022-10-30,6,제주도,543096
2022-10-30,7,제주도,559984
2022-10-30,8,제주도,565533
2022-10-30,9,제주도,528529
2022-10-30,10,제주도,493991
2022-10-30,11,제주도,464374
2022-10-30,12,제주도,448692
2022-10-30,13,제주도,447525
2022-10-30,14,제주도,463266
2022-10-30,15,제주도,482150
2022-10-30,16,제주도,533074
2022-10-30,17,제주도,597125
2022-10-30,18,제주도,663265
2022-10-30,19,제주도,701420
2022-10-30,20,제주도,696057
2022-10-30,21,제주도,682638
2022-10-30,22,제주도,660028
2022-10-30,23,제주도,635984
2022-10-30,24,제주도,614527
2022-10-31,1,제주도,572111
2022-10-31,2,제주도,543564
2022-10-31,3,제주도,523965
2022-10-31,4,제주도,515310
2022-10-31,5,제주도,519238
2022-10-31,6,제주도,536604
2022-10-31,7,제주도,568305
2022-10-31,8,제주도,606488
2022-10-31,9,제주도,592218
2022-10-31,10,제주도,564079
2022-10-31,11,제주도,543897
2022-10-31,12,제주도,516788
2022-10-31,13,제주도,492610
2022-10-31,14,제주도,518063
2022-10-31,15,제주도,545643
2022-10-31,16,제주도,608364
2022-10-31,17,제주도,659363
2022-10-31,18,제주도,714273
2022-10-31,19,제주도,732715
2022-10-31,20,제주도,724595
2022-10-31,21,제주도,705259
2022-10-31,22,제주도,679539
2022-10-31,23,제주도,654678
2022-10-31,24,제주도,583247
2022-11-01,1,제주도,589579
2022-11-01,2,제주도,558348
2022-11-01,3,제주도,538093
2022-11-01,4,제주도,528365
2022-11-01,5,제주도,529116
2022-11-01,6,제주도,547159
2022-11-01,7,제주도,582966
2022-11-01,8,제주도,626388
2022-11-01,9,제주도,612600
2022-11-01,10,제주도,571830
2022-11-01,11,제주도,547168
2022-11-01,12,제주도,519520
2022-11-01,13,제주도,498563
2022-11-01,14,제주도,522655
2022-11-01,15,제주도,545397
2022-11-01,16,제주도,589816
2022-11-01,17,제주도,656422
2022-11-01,18,제주도,712241
2022-11-01,19,제주도,735423
2022-11-01,20,제주도,730445
2022-11-01,21,제주도,715191
2022-11-01,22,제주도,687334
2022-11-01,23,제주도,659948
2022-11-01,24,제주도,638227
2022-11-02,1,제주도,593616
2022-11-02,2,제주도,563466
2022-11-02,3,제주도,543422
2022-11-02,4,제주도,534558
2022-11-02,5,제주도,533602
2022-11-02,6,제주도,555015
2022-11-02,7,제주도,589312
2022-11-02,8,제주도,616414
2022-11-02,9,제주도,602650
2022-11-02,10,제주도,572703
2022-11-02,11,제주도,548194
2022-11-02,12,제주도,524771
2022-11-02,13,제주도,510579
2022-11-02,14,제주도,537485
2022-11-02,15,제주도,576052
2022-11-02,16,제주도,614894
2022-11-02,17,제주도,664856
2022-11-02,18,제주도,714196
2022-11-02,19,제주도,739498
2022-11-02,20,제주도,733357
2022-11-02,21,제주도,716389
2022-11-02,22,제주도,688902
2022-11-02,23,제주도,662561
2022-11-02,24,제주도,640413
2022-11-03,1,제주도,597842
2022-11-03,2,제주도,566057
2022-11-03,3,제주도,545550
2022-11-03,4,제주도,537153
2022-11-03,5,제주도,538943
2022-11-03,6,제주도,559318
2022-11-03,7,제주도,592350
2022-11-03,8,제주도,620012
2022-11-03,9,제주도,595475
2022-11-03,10,제주도,565200
2022-11-03,11,제주도,537784
2022-11-03,12,제주도,514006
2022-11-03,13,제주도,500260
2022-11-03,14,제주도,521471
2022-11-03,15,제주도,548616
2022-11-03,16,제주도,595368
2022-11-03,17,제주도,662527
2022-11-03,18,제주도,720513
2022-11-03,19,제주도,739878
2022-11-03,20,제주도,734704
2022-11-03,21,제주도,719672
2022-11-03,22,제주도,695336
2022-11-03,23,제주도,664747
2022-11-03,24,제주도,646374
2022-11-04,1,제주도,600843
2022-11-04,2,제주도,569057
2022-11-04,3,제주도,547976
2022-11-04,4,제주도,540717
2022-11-04,5,제주도,544435
2022-11-04,6,제주도,565334
2022-11-04,7,제주도,597456
2022-11-04,8,제주도,625466
2022-11-04,9,제주도,624968
2022-11-04,10,제주도,596513
2022-11-04,11,제주도,567148
2022-11-04,12,제주도,554190
2022-11-04,13,제주도,545359
2022-11-04,14,제주도,562235
2022-11-04,15,제주도,578236
2022-11-04,16,제주도,612973
2022-11-04,17,제주도,668788
2022-11-04,18,제주도,729081
2022-11-04,19,제주도,754855
2022-11-04,20,제주도,747296
2022-11-04,21,제주도,732168
2022-11-04,22,제주도,709556
2022-11-04,23,제주도,687439
2022-11-04,24,제주도,672860
2022-11-05,1,제주도,627391
2022-11-05,2,제주도,591617
2022-11-05,3,제주도,570075
2022-11-05,4,제주도,556790
2022-11-05,5,제주도,557695
2022-11-05,6,제주도,572737
2022-11-05,7,제주도,598317
2022-11-05,8,제주도,610448
2022-11-05,9,제주도,583894
2022-11-05,10,제주도,558935
2022-11-05,11,제주도,534982
2022-11-05,12,제주도,506894
2022-11-05,13,제주도,482264
2022-11-05,14,제주도,484732
2022-11-05,15,제주도,512541
2022-11-05,16,제주도,559231
2022-11-05,17,제주도,631541
2022-11-05,18,제주도,703234
2022-11-05,19,제주도,734612
2022-11-05,20,제주도,728329
2022-11-05,21,제주도,717910
2022-11-05,22,제주도,696739
2022-11-05,23,제주도,678102
2022-11-05,24,제주도,663179
2022-11-06,1,제주도,620113
2022-11-06,2,제주도,588727
2022-11-06,3,제주도,565399
2022-11-06,4,제주도,557061
2022-11-06,5,제주도,559540
2022-11-06,6,제주도,573665
2022-11-06,7,제주도,592923
2022-11-06,8,제주도,600946
2022-11-06,9,제주도,552175
2022-11-06,10,제주도,509128
2022-11-06,11,제주도,488954
2022-11-06,12,제주도,475450
2022-11-06,13,제주도,490817
2022-11-06,14,제주도,481959
2022-11-06,15,제주도,492227
2022-11-06,16,제주도,538627
2022-11-06,17,제주도,603596
2022-11-06,18,제주도,686340
2022-11-06,19,제주도,723488
2022-11-06,20,제주도,722685
2022-11-06,21,제주도,714688
2022-11-06,22,제주도,695270
2022-11-06,23,제주도,674183
2022-11-06,24,제주도,653635
2022-11-07,1,제주도,609496
2022-11-07,2,제주도,576574
2022-11-07,3,제주도,557622
2022-11-07,4,제주도,548294
2022-11-07,5,제주도,552377
2022-11-07,6,제주도,570894
2022-11-07,7,제주도,607485
2022-11-07,8,제주도,640105
2022-11-07,9,제주도,626776
2022-11-07,10,제주도,594974
2022-11-07,11,제주도,567411
2022-11-07,12,제주도,540835
2022-11-07,13,제주도,525503
2022-11-07,14,제주도,551966
2022-11-07,15,제주도,577873
2022-11-07,16,제주도,616015
2022-11-07,17,제주도,670995
2022-11-07,18,제주도,733404
2022-11-07,19,제주도,760289
2022-11-07,20,제주도,755550
2022-11-07,21,제주도,740204
2022-11-07,22,제주도,716952
2022-11-07,23,제주도,692861
2022-11-07,24,제주도,669569
2022-11-08,1,제주도,626202
2022-11-08,2,제주도,592846
2022-11-08,3,제주도,570594
2022-11-08,4,제주도,560995
2022-11-08,5,제주도,563572
2022-11-08,6,제주도,583090
2022-11-08,7,제주도,616379
2022-11-08,8,제주도,649753
2022-11-08,9,제주도,630303
2022-11-08,10,제주도,595337
2022-11-08,11,제주도,566785
2022-11-08,12,제주도,541359
2022-11-08,13,제주도,518823
2022-11-08,14,제주도,543921
2022-11-08,15,제주도,571183
2022-11-08,16,제주도,610383
2022-11-08,17,제주도,668649
2022-11-08,18,제주도,729066
2022-11-08,19,제주도,756944
2022-11-08,20,제주도,753101
2022-11-08,21,제주도,742101
2022-11-08,22,제주도,718694
2022-11-08,23,제주도,693311
2022-11-08,24,제주도,671374
2022-11-09,1,제주도,626621
2022-11-09,2,제주도,594500
2022-11-09,3,제주도,571938
2022-11-09,4,제주도,560163
2022-11-09,5,제주도,562310
2022-11-09,6,제주도,580517
2022-11-09,7,제주도,615123
2022-11-09,8,제주도,649217
2022-11-09,9,제주도,634362
2022-11-09,10,제주도,602400
2022-11-09,11,제주도,575380
2022-11-09,12,제주도,555516
2022-11-09,13,제주도,540934
2022-11-09,14,제주도,572819
2022-11-09,15,제주도,581975
2022-11-09,16,제주도,660195
2022-11-09,17,제주도,672767
2022-11-09,18,제주도,728118
2022-11-09,19,제주도,755038
2022-11-09,20,제주도,749288
2022-11-09,21,제주도,734525
2022-11-09,22,제주도,710556
2022-11-09,23,제주도,686583
2022-11-09,24,제주도,666999
2022-11-10,1,제주도,620156
2022-11-10,2,제주도,581724
2022-11-10,3,제주도,558338
2022-11-10,4,제주도,549654
2022-11-10,5,제주도,553759
2022-11-10,6,제주도,570673
2022-11-10,7,제주도,604177
2022-11-10,8,제주도,644070
2022-11-10,9,제주도,681524
2022-11-10,10,제주도,701642
2022-11-10,11,제주도,692915
2022-11-10,12,제주도,673091
2022-11-10,13,제주도,604354
2022-11-10,14,제주도,616269
2022-11-10,15,제주도,638759
2022-11-10,16,제주도,648458
2022-11-10,17,제주도,654082
2022-11-10,18,제주도,724999
2022-11-10,19,제주도,747942
2022-11-10,20,제주도,741727
2022-11-10,21,제주도,723769
2022-11-10,22,제주도,699295
2022-11-10,23,제주도,675284
2022-11-10,24,제주도,654059
2022-11-11,1,제주도,609482
2022-11-11,2,제주도,576310
2022-11-11,3,제주도,552060
2022-11-11,4,제주도,541860
2022-11-11,5,제주도,544674
2022-11-11,6,제주도,567561
2022-11-11,7,제주도,595390
2022-11-11,8,제주도,632037
2022-11-11,9,제주도,649537
2022-11-11,10,제주도,639243
2022-11-11,11,제주도,614880
2022-11-11,12,제주도,589510
2022-11-11,13,제주도,594906
2022-11-11,14,제주도,607583
2022-11-11,15,제주도,622413
2022-11-11,16,제주도,644855
2022-11-11,17,제주도,680372
2022-11-11,18,제주도,727814
2022-11-11,19,제주도,740152
2022-11-11,20,제주도,731678
2022-11-11,21,제주도,714448
2022-11-11,22,제주도,691914
2022-11-11,23,제주도,670945
2022-11-11,24,제주도,650006
2022-11-12,1,제주도,606211
2022-11-12,2,제주도,575467
2022-11-12,3,제주도,553700
2022-11-12,4,제주도,539480
2022-11-12,5,제주도,538050
2022-11-12,6,제주도,553995
2022-11-12,7,제주도,578328
2022-11-12,8,제주도,596974
2022-11-12,9,제주도,629456
2022-11-12,10,제주도,651535
2022-11-12,11,제주도,657844
2022-11-12,12,제주도,650384
2022-11-12,13,제주도,645124
2022-11-12,14,제주도,639431
2022-11-12,15,제주도,635782
2022-11-12,16,제주도,644933
2022-11-12,17,제주도,672015
2022-11-12,18,제주도,712736
2022-11-12,19,제주도,727774
2022-11-12,20,제주도,722738
2022-11-12,21,제주도,706391
2022-11-12,22,제주도,683758
2022-11-12,23,제주도,663963
2022-11-12,24,제주도,643351
2022-11-13,1,제주도,599975
2022-11-13,2,제주도,571379
2022-11-13,3,제주도,549244
2022-11-13,4,제주도,537710
2022-11-13,5,제주도,537478
2022-11-13,6,제주도,552269
2022-11-13,7,제주도,575134
2022-11-13,8,제주도,589358
2022-11-13,9,제주도,601990
2022-11-13,10,제주도,601970
2022-11-13,11,제주도,585785
2022-11-13,12,제주도,583301
2022-11-13,13,제주도,583490
2022-11-13,14,제주도,591919
2022-11-13,15,제주도,606726
2022-11-13,16,제주도,618118
2022-11-13,17,제주도,648258
2022-11-13,18,제주도,702304
2022-11-13,19,제주도,726937
2022-11-13,20,제주도,725300
2022-11-13,21,제주도,704630
2022-11-13,22,제주도,685242
2022-11-13,23,제주도,666160
2022-11-13,24,제주도,653271
2022-11-14,1,제주도,610121
2022-11-14,2,제주도,577127
2022-11-14,3,제주도,557839
2022-11-14,4,제주도,544909
2022-11-14,5,제주도,548423
2022-11-14,6,제주도,562562
2022-11-14,7,제주도,597372
2022-11-14,8,제주도,636892
2022-11-14,9,제주도,669880
2022-11-14,10,제주도,655116
2022-11-14,11,제주도,649663
2022-11-14,12,제주도,603461
2022-11-14,13,제주도,551472
2022-11-14,14,제주도,574027
2022-11-14,15,제주도,581586
2022-11-14,16,제주도,620599
2022-11-14,17,제주도,679999
2022-11-14,18,제주도,742047
2022-11-14,19,제주도,762799
2022-11-14,20,제주도,752493
2022-11-14,21,제주도,735677
2022-11-14,22,제주도,712421
2022-11-14,23,제주도,690618
2022-11-14,24,제주도,670195
2022-11-15,1,제주도,625895
2022-11-15,2,제주도,594611
2022-11-15,3,제주도,573208
2022-11-15,4,제주도,561529
2022-11-15,5,제주도,564836
2022-11-15,6,제주도,584311
2022-11-15,7,제주도,617005
2022-11-15,8,제주도,650561
2022-11-15,9,제주도,648552
2022-11-15,10,제주도,597671
2022-11-15,11,제주도,567745
2022-11-15,12,제주도,541457
2022-11-15,13,제주도,521831
2022-11-15,14,제주도,547796
2022-11-15,15,제주도,579616
2022-11-15,16,제주도,619735
2022-11-15,17,제주도,675398
2022-11-15,18,제주도,741512
2022-11-15,19,제주도,771006
2022-11-15,20,제주도,767250
2022-11-15,21,제주도,753461
2022-11-15,22,제주도,726801
2022-11-15,23,제주도,704665
2022-11-15,24,제주도,680940
2022-11-16,1,제주도,639237
2022-11-16,2,제주도,607339
2022-11-16,3,제주도,586519
2022-11-16,4,제주도,574193
2022-11-16,5,제주도,575783
2022-11-16,6,제주도,593466
2022-11-16,7,제주도,627358
2022-11-16,8,제주도,658893
2022-11-16,9,제주도,647290
2022-11-16,10,제주도,605926
2022-11-16,11,제주도,624649
2022-11-16,12,제주도,573553
2022-11-16,13,제주도,586848
2022-11-16,14,제주도,594022
2022-11-16,15,제주도,600884
2022-11-16,16,제주도,630770
2022-11-16,17,제주도,679480
2022-11-16,18,제주도,744815
2022-11-16,19,제주도,773555
2022-11-16,20,제주도,768501
2022-11-16,21,제주도,754964
2022-11-16,22,제주도,730021
2022-11-16,23,제주도,703186
2022-11-16,24,제주도,682406
2022-11-17,1,제주도,631929
2022-11-17,2,제주도,598539
2022-11-17,3,제주도,578745
2022-11-17,4,제주도,567086
2022-11-17,5,제주도,569153
2022-11-17,6,제주도,591374
2022-11-17,7,제주도,624971
2022-11-17,8,제주도,660723
2022-11-17,9,제주도,687635
2022-11-17,10,제주도,668151
2022-11-17,11,제주도,666517
2022-11-17,12,제주도,664818
2022-11-17,13,제주도,612378
2022-11-17,14,제주도,653948
2022-11-17,15,제주도,670083
2022-11-17,16,제주도,694173
2022-11-17,17,제주도,719996
2022-11-17,18,제주도,758714
2022-11-17,19,제주도,770600
2022-11-17,20,제주도,758377
2022-11-17,21,제주도,742735
2022-11-17,22,제주도,718489
2022-11-17,23,제주도,696397
2022-11-17,24,제주도,672410
2022-11-18,1,제주도,629046
2022-11-18,2,제주도,596879
2022-11-18,3,제주도,577237
2022-11-18,4,제주도,565919
2022-11-18,5,제주도,566253
2022-11-18,6,제주도,587657
2022-11-18,7,제주도,621617
2022-11-18,8,제주도,656974
2022-11-18,9,제주도,654864
2022-11-18,10,제주도,628305
2022-11-18,11,제주도,591441
2022-11-18,12,제주도,564022
2022-11-18,13,제주도,546786
2022-11-18,14,제주도,558306
2022-11-18,15,제주도,595505
2022-11-18,16,제주도,631234
2022-11-18,17,제주도,682264
2022-11-18,18,제주도,738050
2022-11-18,19,제주도,759675
2022-11-18,20,제주도,752300
2022-11-18,21,제주도,740389
2022-11-18,22,제주도,719481
2022-11-18,23,제주도,698258
2022-11-18,24,제주도,672739
2022-11-19,1,제주도,632899
2022-11-19,2,제주도,593205
2022-11-19,3,제주도,570208
2022-11-19,4,제주도,561525
2022-11-19,5,제주도,561198
2022-11-19,6,제주도,577536
2022-11-19,7,제주도,601358
2022-11-19,8,제주도,621539
2022-11-19,9,제주도,632381
2022-11-19,10,제주도,619036
2022-11-19,11,제주도,609474
2022-11-19,12,제주도,580163
2022-11-19,13,제주도,566109
2022-11-19,14,제주도,572431
2022-11-19,15,제주도,579114
2022-11-19,16,제주도,599315
2022-11-19,17,제주도,643071
2022-11-19,18,제주도,701052
2022-11-19,19,제주도,728718
2022-11-19,20,제주도,721198
2022-11-19,21,제주도,707784
2022-11-19,22,제주도,687357
2022-11-19,23,제주도,670210
2022-11-19,24,제주도,656381
2022-11-20,1,제주도,613920
2022-11-20,2,제주도,585533
2022-11-20,3,제주도,563565
2022-11-20,4,제주도,551497
2022-11-20,5,제주도,549700
2022-11-20,6,제주도,562957
2022-11-20,7,제주도,585832
2022-11-20,8,제주도,606453
2022-11-20,9,제주도,633372
2022-11-20,10,제주도,656725
2022-11-20,11,제주도,655157
2022-11-20,12,제주도,662945
2022-11-20,13,제주도,658019
2022-11-20,14,제주도,667806
2022-11-20,15,제주도,670746
2022-11-20,16,제주도,681928
2022-11-20,17,제주도,700249
2022-11-20,18,제주도,726047
2022-11-20,19,제주도,734230
2022-11-20,20,제주도,726577
2022-11-20,21,제주도,712854
2022-11-20,22,제주도,690476
2022-11-20,23,제주도,674401
2022-11-20,24,제주도,659457
2022-11-21,1,제주도,616364
2022-11-21,2,제주도,581781
2022-11-21,3,제주도,560530
2022-11-21,4,제주도,555904
2022-11-21,5,제주도,558542
2022-11-21,6,제주도,576487
2022-11-21,7,제주도,612425
2022-11-21,8,제주도,650230
2022-11-21,9,제주도,649361
2022-11-21,10,제주도,630736
2022-11-21,11,제주도,597683
2022-11-21,12,제주도,574918
2022-11-21,13,제주도,551648
2022-11-21,14,제주도,563214
2022-11-21,15,제주도,580196
2022-11-21,16,제주도,623262
2022-11-21,17,제주도,679184
2022-11-21,18,제주도,739327
2022-11-21,19,제주도,765192
2022-11-21,20,제주도,761215
2022-11-21,21,제주도,748069
2022-11-21,22,제주도,723045
2022-11-21,23,제주도,696691
2022-11-21,24,제주도,674322
2022-11-22,1,제주도,629489
2022-11-22,2,제주도,598623
2022-11-22,3,제주도,574688
2022-11-22,4,제주도,562897
2022-11-22,5,제주도,564877
2022-11-22,6,제주도,582359
2022-11-22,7,제주도,611497
2022-11-22,8,제주도,654599
2022-11-22,9,제주도,704343
2022-11-22,10,제주도,717137
2022-11-22,11,제주도,720331
2022-11-22,12,제주도,712890
2022-11-22,13,제주도,699360
2022-11-22,14,제주도,726576
2022-11-22,15,제주도,716074
2022-11-22,16,제주도,711753
2022-11-22,17,제주도,735985
2022-11-22,18,제주도,768921
2022-11-22,19,제주도,773025
2022-11-22,20,제주도,768438
2022-11-22,21,제주도,746936
2022-11-22,22,제주도,719654
2022-11-22,23,제주도,695101
2022-11-22,24,제주도,676400
2022-11-23,1,제주도,631022
2022-11-23,2,제주도,597242
2022-11-23,3,제주도,573225
2022-11-23,4,제주도,562365
2022-11-23,5,제주도,565220
2022-11-23,6,제주도,582487
2022-11-23,7,제주도,617573
2022-11-23,8,제주도,662407
2022-11-23,9,제주도,699086
2022-11-23,10,제주도,684978
2022-11-23,11,제주도,661984
2022-11-23,12,제주도,625712
2022-11-23,13,제주도,592322
2022-11-23,14,제주도,603431
2022-11-23,15,제주도,624545
2022-11-23,16,제주도,649178
2022-11-23,17,제주도,687828
2022-11-23,18,제주도,754455
2022-11-23,19,제주도,781616
2022-11-23,20,제주도,774519
2022-11-23,21,제주도,758519
2022-11-23,22,제주도,736135
2022-11-23,23,제주도,717278
2022-11-23,24,제주도,698668
2022-11-24,1,제주도,654054
2022-11-24,2,제주도,620817
2022-11-24,3,제주도,597511
2022-11-24,4,제주도,588118
2022-11-24,5,제주도,588933
2022-11-24,6,제주도,610420
2022-11-24,7,제주도,645013
2022-11-24,8,제주도,679748
2022-11-24,9,제주도,655951
2022-11-24,10,제주도,633798
2022-11-24,11,제주도,597060
2022-11-24,12,제주도,563507
2022-11-24,13,제주도,549448
2022-11-24,14,제주도,566025
2022-11-24,15,제주도,571344
2022-11-24,16,제주도,614778
2022-11-24,17,제주도,681472
2022-11-24,18,제주도,753398
2022-11-24,19,제주도,782858
2022-11-24,20,제주도,781930
2022-11-24,21,제주도,770439
2022-11-24,22,제주도,752522
2022-11-24,23,제주도,734669
2022-11-24,24,제주도,719513
2022-11-25,1,제주도,673126
2022-11-25,2,제주도,636663
2022-11-25,3,제주도,611917
2022-11-25,4,제주도,598608
2022-11-25,5,제주도,602823
2022-11-25,6,제주도,618717
2022-11-25,7,제주도,651547
2022-11-25,8,제주도,689912
2022-11-25,9,제주도,679077
2022-11-25,10,제주도,641132
2022-11-25,11,제주도,604187
2022-11-25,12,제주도,550020
2022-11-25,13,제주도,539708
2022-11-25,14,제주도,584367
2022-11-25,15,제주도,603275
2022-11-25,16,제주도,632015
2022-11-25,17,제주도,676517
2022-11-25,18,제주도,738001
2022-11-25,19,제주도,764875
2022-11-25,20,제주도,760528
2022-11-25,21,제주도,747826
2022-11-25,22,제주도,722308
2022-11-25,23,제주도,704776
2022-11-25,24,제주도,690409
2022-11-26,1,제주도,644707
2022-11-26,2,제주도,614691
2022-11-26,3,제주도,588556
2022-11-26,4,제주도,573329
2022-11-26,5,제주도,578949
2022-11-26,6,제주도,594763
2022-11-26,7,제주도,618432
2022-11-26,8,제주도,635485
2022-11-26,9,제주도,604989
2022-11-26,10,제주도,583833
2022-11-26,11,제주도,582941
2022-11-26,12,제주도,563463
2022-11-26,13,제주도,556802
2022-11-26,14,제주도,508847
2022-11-26,15,제주도,527614
2022-11-26,16,제주도,570475
2022-11-26,17,제주도,633818
2022-11-26,18,제주도,716266
2022-11-26,19,제주도,749103
2022-11-26,20,제주도,747399
2022-11-26,21,제주도,738506
2022-11-26,22,제주도,722114
2022-11-26,23,제주도,706924
2022-11-26,24,제주도,692942
2022-11-27,1,제주도,651153
2022-11-27,2,제주도,619559
2022-11-27,3,제주도,598576
2022-11-27,4,제주도,587206
2022-11-27,5,제주도,589260
2022-11-27,6,제주도,604792
2022-11-27,7,제주도,626593
2022-11-27,8,제주도,635892
2022-11-27,9,제주도,592577
2022-11-27,10,제주도,536167
2022-11-27,11,제주도,518969
2022-11-27,12,제주도,494721
2022-11-27,13,제주도,504561
2022-11-27,14,제주도,525702
2022-11-27,15,제주도,557133
2022-11-27,16,제주도,596431
2022-11-27,17,제주도,638190
2022-11-27,18,제주도,706462
2022-11-27,19,제주도,733562
2022-11-27,20,제주도,731792
2022-11-27,21,제주도,718114
2022-11-27,22,제주도,698220
2022-11-27,23,제주도,678292
2022-11-27,24,제주도,655852
2022-11-28,1,제주도,610062
2022-11-28,2,제주도,576914
2022-11-28,3,제주도,560562
2022-11-28,4,제주도,543816
2022-11-28,5,제주도,543797
2022-11-28,6,제주도,556815
2022-11-28,7,제주도,594946
2022-11-28,8,제주도,646821
2022-11-28,9,제주도,679779
2022-11-28,10,제주도,660713
2022-11-28,11,제주도,612196
2022-11-28,12,제주도,610957
2022-11-28,13,제주도,617006
2022-11-28,14,제주도,646529
2022-11-28,15,제주도,652161
2022-11-28,16,제주도,698452
2022-11-28,17,제주도,723066
2022-11-28,18,제주도,754656
2022-11-28,19,제주도,753321
2022-11-28,20,제주도,744350
2022-11-28,21,제주도,732230
2022-11-28,22,제주도,708474
2022-11-28,23,제주도,688748
2022-11-28,24,제주도,668458
2022-11-29,1,제주도,624183
2022-11-29,2,제주도,583927
2022-11-29,3,제주도,562363
2022-11-29,4,제주도,550455
2022-11-29,5,제주도,549855
